cik,company_name,form_type,filing_date,filename,accession_number
0000101001,UNITED AIR LINES INC,424B3,1994-07-05,edgar/data/101001/0000950109-94-001149.txt,0000950109-94-001149
0000101001,UNITED AIR LINES INC,424B5,1994-07-05,edgar/data/101001/0000950109-94-001147.txt,0000950109-94-001147
0000101001,UNITED AIR LINES INC,8-A12B,1994-07-05,edgar/data/101001/0000950172-94-000118.txt,0000950172-94-000118
0000101001,UNITED AIR LINES INC,8-K,1994-07-08,edgar/data/101001/0000950109-94-001162.txt,0000950109-94-001162
0000101001,UNITED AIR LINES INC,8-K,1994-07-11,edgar/data/101001/0000950109-94-001174.txt,0000950109-94-001174
0000101001,UNITED AIR LINES INC,8-K,1994-07-12,edgar/data/101001/0000950172-94-000121.txt,0000950172-94-000121
0000101001,UNITED AIR LINES INC,8-K,1994-07-13,edgar/data/101001/0000950172-94-000123.txt,0000950172-94-000123
0000101001,UNITED AIR LINES INC,DEFA14A,1994-07-06,edgar/data/101001/0000950109-94-001153.txt,0000950109-94-001153
0000101001,UNITED AIR LINES INC,POS AM,1994-07-01,edgar/data/101001/0000950109-94-001141.txt,0000950109-94-001141
0000101001,UNITED AIR LINES INC,SC 13E3/A,1994-07-21,edgar/data/101001/0000950172-94-000128.txt,0000950172-94-000128
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,10-Q,1994-08-15,edgar/data/101063/0000101063-94-000038.txt,0000101063-94-000038
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,8-K,1994-09-13,edgar/data/101063/0000101063-94-000040.txt,0000101063-94-000040
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,DEF 14A,1994-08-01,edgar/data/101063/0000101063-94-000032.txt,0000101063-94-000032
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,SC 13G/A,1994-08-05,edgar/data/101063/0000315066-94-001438.txt,0000315066-94-001438
0000101105,UNITED CITIES GAS CO,10-Q,1994-08-11,edgar/data/101105/0000950144-94-001451.txt,0000950144-94-001451
0000101105,UNITED CITIES GAS CO,S-3/A,1994-08-02,edgar/data/101105/0000950144-94-001407.txt,0000950144-94-001407
0000101105,UNITED CITIES GAS CO,S-8,1994-07-27,edgar/data/101105/0000950144-94-001371.txt,0000950144-94-001371
0000101122,UNITED INTERNATIONAL GROWTH FUND INC,24F-2NT,1994-08-23,edgar/data/101122/0000101122-94-000003.txt,0000101122-94-000003
0000101122,UNITED INTERNATIONAL GROWTH FUND INC,485BPOS,1994-09-29,edgar/data/101122/0000101122-94-000008.txt,0000101122-94-000008
0000101122,UNITED INTERNATIONAL GROWTH FUND INC,N-30D,1994-08-26,edgar/data/101122/0000101122-94-000006.txt,0000101122-94-000006
0000101122,UNITED INTERNATIONAL GROWTH FUND INC,NSAR-B,1994-08-26,edgar/data/101122/0000101122-94-000005.txt,0000101122-94-000005
0000101123,UNITED INTERNATIONAL GROWTH INVESTMENT PROGRAMS,24F-2NT,1994-08-23,edgar/data/101123/0000101185-94-000004.txt,0000101185-94-000004
0000101124,UNITED CONTINENTAL INCOME FUND INC,485APOS,1994-09-30,edgar/data/101124/0000101124-94-000006.txt,0000101124-94-000006
0000101124,UNITED CONTINENTAL INCOME FUND INC,497,1994-07-01,edgar/data/101124/0000101124-94-000005.txt,0000101124-94-000005
0000101124,UNITED CONTINENTAL INCOME FUND INC,PRE 14A,1994-09-15,edgar/data/101124/0000217420-94-000013.txt,0000217420-94-000013
0000101185,UNITED RETIREMENT SHARES INC,24F-2NT,1994-08-23,edgar/data/101185/0000101185-94-000003.txt,0000101185-94-000003
0000101185,UNITED RETIREMENT SHARES INC,485BPOS,1994-09-29,edgar/data/101185/0000101185-94-000007.txt,0000101185-94-000007
0000101185,UNITED RETIREMENT SHARES INC,N-30D,1994-08-26,edgar/data/101185/0000101185-94-000006.txt,0000101185-94-000006
0000101185,UNITED RETIREMENT SHARES INC,NSAR-B,1994-08-26,edgar/data/101185/0000101185-94-000005.txt,0000101185-94-000005
0000101265,UNITED ILLUMINATING CO,10-Q,1994-08-10,edgar/data/101265/0000101265-94-000014.txt,0000101265-94-000014
0000101265,UNITED ILLUMINATING CO,S-3,1994-09-13,edgar/data/101265/0000950109-94-001691.txt,0000950109-94-001691
0000101271,UNITED INDUSTRIAL CORP /DE/,10-Q,1994-08-12,edgar/data/101271/0000909518-94-000139.txt,0000909518-94-000139
0000101281,UNITED INNS INC,10-K/A,1994-09-26,edgar/data/101281/0000912057-94-003218.txt,0000912057-94-003218
0000101281,UNITED INNS INC,10-Q/A,1994-09-26,edgar/data/101281/0000912057-94-003219.txt,0000912057-94-003219
0000101281,UNITED INNS INC,10-Q,1994-08-22,edgar/data/101281/0000912057-94-002777.txt,0000912057-94-002777
0000101281,UNITED INNS INC,NT 10-Q,1994-08-15,edgar/data/101281/0000912057-94-002704.txt,0000912057-94-002704
0000101281,UNITED INNS INC,S-3/A,1994-09-26,edgar/data/101281/0000912057-94-003220.txt,0000912057-94-003220
0000101281,UNITED INNS INC,S-3,1994-08-04,edgar/data/101281/0000912057-94-002497.txt,0000912057-94-002497
0000101320,UJB FINANCIAL CORP /NJ/,10-Q,1994-08-15,edgar/data/101320/0000101320-94-000007.txt,0000101320-94-000007
0000101320,UJB FINANCIAL CORP /NJ/,8-K/A,1994-08-19,edgar/data/101320/0000101320-94-000009.txt,0000101320-94-000009
0000101320,UJB FINANCIAL CORP /NJ/,8-K,1994-08-19,edgar/data/101320/0000101320-94-000008.txt,0000101320-94-000008
0000101320,UJB FINANCIAL CORP /NJ/,S-8,1994-07-21,edgar/data/101320/0000950130-94-000999.txt,0000950130-94-000999
0000101357,UNITED MERCHANTS & MANUFACTURERS INC /NEW/,8-K,1994-07-14,edgar/data/101357/0000101357-94-000004.txt,0000101357-94-000004
0000101357,UNITED MERCHANTS & MANUFACTURERS INC /NEW/,NT 10-K,1994-09-28,edgar/data/101357/0000101357-94-000005.txt,0000101357-94-000005
0000101382,UNITED MISSOURI BANCSHARES INC,10-Q,1994-08-15,edgar/data/101382/0000101382-94-000007.txt,0000101382-94-000007
0000101507,UNITED SERVICES FUNDS,NSAR-B,1994-08-29,edgar/data/101507/0000101507-94-000009.txt,0000101507-94-000009
0000101640,U S HOME CORP /DE/,10-Q/A,1994-08-10,edgar/data/101640/0000101640-94-000016.txt,0000101640-94-000016
0000101640,U S HOME CORP /DE/,10-Q,1994-08-09,edgar/data/101640/0000101640-94-000014.txt,0000101640-94-000014
0000101640,U S HOME CORP /DE/,SC 13D/A,1994-08-26,edgar/data/101640/0000315066-94-001511.txt,0000315066-94-001511
0000101640,U S HOME CORP /DE/,SC 13D,1994-07-20,edgar/data/101640/0000315066-94-001416.txt,0000315066-94-001416
0000101679,UNITED STATES LEASING INTERNATIONAL INC,424B2,1994-07-12,edgar/data/101679/0000101679-94-000008.txt,0000101679-94-000008
0000101679,UNITED STATES LEASING INTERNATIONAL INC,424B2,1994-07-12,edgar/data/101679/0000101679-94-000009.txt,0000101679-94-000009
0000101679,USL CAPITAL CORP/,10-Q,1994-08-05,edgar/data/101679/0000101679-94-000012.txt,0000101679-94-000012
0000101679,USL CAPITAL CORP/,424B2,1994-07-27,edgar/data/101679/0000101679-94-000010.txt,0000101679-94-000010
0000101679,USL CAPITAL CORP/,424B2,1994-07-27,edgar/data/101679/0000101679-94-000011.txt,0000101679-94-000011
0000101771,UNITED STATES SHOE CORP,10-Q,1994-09-09,edgar/data/101771/0000101771-94-000004.txt,0000101771-94-000004
0000101778,USX CORP,10-Q,1994-08-11,edgar/data/101778/0000101778-94-000010.txt,0000101778-94-000010
0000101778,USX CORP,S-3/A,1994-08-29,edgar/data/101778/0000950128-94-000142.txt,0000950128-94-000142
0000101778,USX CORP,SC 13G/A,1994-08-11,edgar/data/101778/0000912462-94-000073.txt,0000912462-94-000073
0000101788,UNITED STATES SURGICAL CORP,10-Q,1994-07-26,edgar/data/101788/0000950123-94-001216.txt,0000950123-94-001216
0000101788,UNITED STATES SURGICAL CORP,8-A12B,1994-07-28,edgar/data/101788/0000950123-94-001231.txt,0000950123-94-001231
0000101788,UNITED STATES SURGICAL CORP,SC 13G/A,1994-07-07,edgar/data/101788/0000315066-94-001407.txt,0000315066-94-001407
0000101829,UNITED TECHNOLOGIES CORP /DE/,10-Q,1994-08-10,edgar/data/101829/0000101829-94-000044.txt,0000101829-94-000044
0000101830,SPRINT CORP,10-Q,1994-08-12,edgar/data/101830/0000101830-94-000033.txt,0000101830-94-000033
0000101839,UNITED TELEPHONE CO OF OHIO,10-Q,1994-08-12,edgar/data/101839/0000101839-94-000008.txt,0000101839-94-000008
0000101880,CRESTAR FINANCIAL CORP,10-Q,1994-08-15,edgar/data/101880/0000950109-94-001539.txt,0000950109-94-001539
0000101880,CRESTAR FINANCIAL CORP,8-K,1994-09-23,edgar/data/101880/0000916641-94-000103.txt,0000916641-94-000103
0000101880,CRESTAR FINANCIAL CORP,S-4 POS,1994-07-08,edgar/data/101880/0000916641-94-000052.txt,0000916641-94-000052
0000101880,CRESTAR FINANCIAL CORP,S-4,1994-09-28,edgar/data/101880/0000916641-94-000108.txt,0000916641-94-000108
0000101880,CRESTAR FINANCIAL CORP,S-8,1994-07-11,edgar/data/101880/0000908184-94-000027.txt,0000908184-94-000027
0000101880,CRESTAR FINANCIAL CORP,SC 13D,1994-09-29,edgar/data/101880/0000916641-94-000109.txt,0000916641-94-000109
0000101929,UNIVAR CORP,S-8,1994-08-03,edgar/data/101929/0000101929-94-000019.txt,0000101929-94-000019
0000102037,UNIVERSAL CORP /VA/,10-K,1994-09-28,edgar/data/102037/0000916641-94-000107.txt,0000916641-94-000107
0000102037,UNIVERSAL CORP /VA/,8-K,1994-07-13,edgar/data/102037/0000916641-94-000057.txt,0000916641-94-000057
0000102037,UNIVERSAL CORP /VA/,DEF 14A,1994-09-22,edgar/data/102037/0000916641-94-000100.txt,0000916641-94-000100
0000102212,UNIVEST CORP OF PENNSYLVANIA,10-Q,1994-08-10,edgar/data/102212/0000102212-94-000005.txt,0000102212-94-000005
0000102237,UPJOHN CO,10-Q,1994-08-12,edgar/data/102237/0000102237-94-000023.txt,0000102237-94-000023
0000102379,URS CORP /NEW/,10-Q,1994-09-14,edgar/data/102379/0000889810-94-000020.txt,0000889810-94-000020
0000102401,USAA MUTUAL FUND INC,NSAR-B,1994-09-21,edgar/data/102401/0000102401-94-000002.txt,0000102401-94-000002
0000102420,USLIFE CORP,10-Q,1994-08-11,edgar/data/102420/0000102420-94-000018.txt,0000102420-94-000018
0000102729,VALMONT INDUSTRIES INC,10-Q,1994-08-05,edgar/data/102729/0000102729-94-000007.txt,0000102729-94-000007
0000102741,VALSPAR CORP,10-Q,1994-09-12,edgar/data/102741/0000897101-94-000140.txt,0000897101-94-000140
0000102822,EATON VANCE INVESTORS TRUST,NSAR-A,1994-09-22,edgar/data/102822/0000102822-94-000002.txt,0000102822-94-000002
0000103071,VARLEN CORP,10-Q,1994-09-13,edgar/data/103071/0000103071-94-000009.txt,0000103071-94-000009
0000103361,VESTAUR SECURITIES INC,NSAR-A,1994-07-19,edgar/data/103361/0000103361-94-000006.txt,0000103361-94-000006
0000103379,V F CORP /PA/,10-Q,1994-08-11,edgar/data/103379/0000893220-94-000367.txt,0000893220-94-000367
0000103392,CONTINENTAL CAN CO INC /DE/,10-Q,1994-08-12,edgar/data/103392/0000950130-94-001211.txt,0000950130-94-001211
0000103730,VISHAY INTERTECHNOLOGY INC,10-Q,1994-08-12,edgar/data/103730/0000103730-94-000002.txt,0000103730-94-000002
0000103730,VISHAY INTERTECHNOLOGY INC,424B4,1994-08-05,edgar/data/103730/0000950116-94-000101.txt,0000950116-94-000101
0000103730,VISHAY INTERTECHNOLOGY INC,8-K,1994-07-19,edgar/data/103730/0000950116-94-000090.txt,0000950116-94-000090
0000103730,VISHAY INTERTECHNOLOGY INC,S-3/A,1994-08-04,edgar/data/103730/0000950116-94-000100.txt,0000950116-94-000100
0000103730,VISHAY INTERTECHNOLOGY INC,S-3,1994-07-19,edgar/data/103730/0000950116-94-000091.txt,0000950116-94-000091
0000103872,VOLT INFORMATION SCIENCES INC,10-Q,1994-09-09,edgar/data/103872/0000950123-94-001491.txt,0000950123-94-001491
0000103872,VOLT INFORMATION SCIENCES INC,8-K,1994-07-19,edgar/data/103872/0000103872-94-000004.txt,0000103872-94-000004
0000103973,VULCAN MATERIALS CO,10-Q,1994-08-15,edgar/data/103973/0000103973-94-000022.txt,0000103973-94-000022
0000104030,WACKENHUT CORP,10-Q,1994-08-15,edgar/data/104030/0000912057-94-002693.txt,0000912057-94-002693
0000104030,WACKENHUT CORP,8-K,1994-08-15,edgar/data/104030/0000912057-94-002692.txt,0000912057-94-002692
0000104207,WALGREEN CO,10-Q,1994-07-14,edgar/data/104207/0000104207-94-000004.txt,0000104207-94-000004
0000010427,BAUSCH & LOMB INC,10-Q,1994-07-19,edgar/data/10427/0000010427-94-000010.txt,0000010427-94-000010
0000010427,BAUSCH & LOMB INC,10-Q,1994-08-09,edgar/data/10427/0000010427-94-000012.txt,0000010427-94-000012
0000010427,BAUSCH & LOMB INC,8-K,1994-08-08,edgar/data/10427/0000010427-94-000011.txt,0000010427-94-000011
0000010456,BAXTER INTERNATIONAL INC,10-Q,1994-08-10,edgar/data/10456/0000912057-94-002578.txt,0000912057-94-002578
0000010456,BAXTER INTERNATIONAL INC,S-4/A,1994-09-13,edgar/data/10456/0000912057-94-003033.txt,0000912057-94-003033
0000104599,CIRCUIT CITY STORES INC,10-Q,1994-07-15,edgar/data/104599/0000104599-94-000009.txt,0000104599-94-000009
0000104669,WARNER LAMBERT CO,10-Q,1994-08-12,edgar/data/104669/0000104669-94-000006.txt,0000104669-94-000006
0000104867,WASHINGTON NATIONAL CORP,10-Q,1994-08-12,edgar/data/104867/0000104867-94-000009.txt,0000104867-94-000009
0000104880,WASHINGTON NATURAL GAS CO,10-Q/A,1994-07-18,edgar/data/104880/0000225998-94-000022.txt,0000225998-94-000022
0000104880,WASHINGTON NATURAL GAS CO,10-Q/A,1994-08-17,edgar/data/104880/0000225998-94-000028.txt,0000225998-94-000028
0000104880,WASHINGTON NATURAL GAS CO,10-Q,1994-08-15,edgar/data/104880/0000225998-94-000027.txt,0000225998-94-000027
0000104880,WASHINGTON NATURAL GAS CO,8-K,1994-08-02,edgar/data/104880/0000225998-94-000025.txt,0000225998-94-000025
0000104880,WASHINGTON NATURAL GAS CO,8-K,1994-09-08,edgar/data/104880/0000225998-94-000030.txt,0000225998-94-000030
0000104889,WASHINGTON POST CO,10-Q,1994-08-16,edgar/data/104889/0000950133-94-000178.txt,0000950133-94-000178
0000104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,10-Q,1994-08-15,edgar/data/104894/0000950133-94-000175.txt,0000950133-94-000175
0000104918,WASHINGTON WATER POWER CO,10-Q,1994-08-12,edgar/data/104918/0000891020-94-000130.txt,0000891020-94-000130
0000104918,WASHINGTON WATER POWER CO,11-K,1994-07-07,edgar/data/104918/0000891020-94-000101.txt,0000891020-94-000101
0000104918,WASHINGTON WATER POWER CO,424B3,1994-08-23,edgar/data/104918/0000891020-94-000136.txt,0000891020-94-000136
0000104918,WASHINGTON WATER POWER CO,424B3,1994-08-23,edgar/data/104918/0000891020-94-000137.txt,0000891020-94-000137
0000104918,WASHINGTON WATER POWER CO,S-8,1994-07-28,edgar/data/104918/0000891020-94-000112.txt,0000891020-94-000112
0000104938,WMX TECHNOLOGIES INC,10-Q,1994-08-12,edgar/data/104938/0000950131-94-001300.txt,0000950131-94-001300
0000104938,WMX TECHNOLOGIES INC,424B3,1994-08-26,edgar/data/104938/0000950131-94-001384.txt,0000950131-94-001384
0000104938,WMX TECHNOLOGIES INC,8-K,1994-08-02,edgar/data/104938/0000950131-94-001235.txt,0000950131-94-001235
0000010497,BAYBANKS INC,10-Q,1994-08-12,edgar/data/10497/0000950135-94-000510.txt,0000950135-94-000510
0000010497,BAYBANKS INC,S-8,1994-07-11,edgar/data/10497/0000950135-94-000446.txt,0000950135-94-000446
0000105006,WATKINS JOHNSON CO,10-Q,1994-08-05,edgar/data/105006/0000950005-94-000044.txt,0000950005-94-000044
0000105076,WAUSAU PAPER MILLS CO,10-Q,1994-07-13,edgar/data/105076/0000916480-94-000016.txt,0000916480-94-000016
0000105096,WAXMAN INDUSTRIES INC,10-K,1994-09-27,edgar/data/105096/0000950152-94-000983.txt,0000950152-94-000983
0000105096,WAXMAN INDUSTRIES INC,POS AM,1994-07-08,edgar/data/105096/0000950152-94-000693.txt,0000950152-94-000693
0000105096,WAXMAN INDUSTRIES INC,POS AM,1994-08-19,edgar/data/105096/0000950152-94-000862.txt,0000950152-94-000862
0000105096,WAXMAN INDUSTRIES INC,S-1/A,1994-08-17,edgar/data/105096/0000950152-94-000850.txt,0000950152-94-000850
0000105096,WAXMAN INDUSTRIES INC,S-1/A,1994-09-20,edgar/data/105096/0000950152-94-000956.txt,0000950152-94-000956
0000105096,WAXMAN INDUSTRIES INC,S-2/A,1994-07-18,edgar/data/105096/0000950152-94-000722.txt,0000950152-94-000722
0000105096,WAXMAN INDUSTRIES INC,S-4/A,1994-08-16,edgar/data/105096/0000950152-94-000849.txt,0000950152-94-000849
0000105096,WAXMAN INDUSTRIES INC,S-4/A,1994-09-20,edgar/data/105096/0000950152-94-000957.txt,0000950152-94-000957
0000105377,AIM EQUITY FUNDS INC,NSAR-A/A,1994-08-19,edgar/data/105377/0000105377-94-000004.txt,0000105377-94-000004
0000105377,AIM EQUITY FUNDS INC,NSAR-B/A,1994-08-26,edgar/data/105377/0000105377-94-000005.txt,0000105377-94-000005
0000105377,AIM EQUITY FUNDS INC,NSAR-B/A,1994-08-30,edgar/data/105377/0000105377-94-000006.txt,0000105377-94-000006
0000105377,AIM EQUITY FUNDS INC,NSAR-B/A,1994-09-14,edgar/data/105377/0000105377-94-000007.txt,0000105377-94-000007
0000105377,AIM EQUITY FUNDS INC,NSAR-B/A,1994-09-15,edgar/data/105377/0000105377-94-000008.txt,0000105377-94-000008
0000105418,WEIS MARKETS INC,10-Q,1994-08-11,edgar/data/105418/0000105418-94-000006.txt,0000105418-94-000006
0000105418,WEIS MARKETS INC,8-K,1994-08-31,edgar/data/105418/0000105418-94-000007.txt,0000105418-94-000007
0000105598,WELLS FARGO & CO,10-Q,1994-08-11,edgar/data/105598/0000912057-94-002604.txt,0000912057-94-002604
0000105598,WELLS FARGO & CO,8-K,1994-07-20,edgar/data/105598/0000912057-94-002350.txt,0000912057-94-002350
0000105598,WELLS FARGO & CO,S-8,1994-07-05,edgar/data/105598/0000105598-94-000009.txt,0000105598-94-000009
0000105634,JWP INC/DE/,10-K405/A,1994-09-20,edgar/data/105634/0000950130-94-001354.txt,0000950130-94-001354
0000105634,JWP INC/DE/,10-K405/A,1994-09-21,edgar/data/105634/0000950130-94-001363.txt,0000950130-94-001363
0000105634,JWP INC/DE/,8-K/A,1994-07-01,edgar/data/105634/0000950142-94-000058.txt,0000950142-94-000058
0000105668,WENDYS INTERNATIONAL INC,10-Q,1994-08-12,edgar/data/105668/0000912057-94-002642.txt,0000912057-94-002642
0000105729,WESCO FINANCIAL CORP,10-Q,1994-08-15,edgar/data/105729/0000950150-94-000593.txt,0000950150-94-000593
0000105770,WEST CO INC,10-Q,1994-08-12,edgar/data/105770/0000105770-94-000008.txt,0000105770-94-000008
0000105839,WEST PENN POWER CO,10-Q,1994-08-11,edgar/data/105839/0000105839-94-000017.txt,0000105839-94-000017
0000105839,WEST PENN POWER CO,424B5,1994-07-27,edgar/data/105839/0000950132-94-000187.txt,0000950132-94-000187
0000105839,WEST PENN POWER CO,8-K,1994-08-02,edgar/data/105839/0000105839-94-000013.txt,0000105839-94-000013
0000105839,WEST PENN POWER CO,U-6B-2,1994-08-09,edgar/data/105839/0000105839-94-000015.txt,0000105839-94-000015
0000105936,WESTCOAST ENERGY INC,SC 13G/A,1994-09-09,edgar/data/105936/0000315066-94-001569.txt,0000315066-94-001569
0000106040,WESTERN DIGITAL CORP,10-K,1994-09-23,edgar/data/106040/0000892569-94-000280.txt,0000892569-94-000280
0000106040,WESTERN DIGITAL CORP,8-K,1994-07-18,edgar/data/106040/0000892569-94-000196.txt,0000892569-94-000196
0000106040,WESTERN DIGITAL CORP,DEF 14A,1994-09-30,edgar/data/106040/0000898430-94-000712.txt,0000898430-94-000712
0000106135,WESTERN INVESTMENT REAL ESTATE TRUST,10-Q,1994-08-11,edgar/data/106135/0000912057-94-002601.txt,0000912057-94-002601
0000106135,WESTERN INVESTMENT REAL ESTATE TRUST,8-K/A,1994-08-18,edgar/data/106135/0000912057-94-002735.txt,0000912057-94-002735
0000106170,WESTERN MASSACHUSETTS ELECTRIC CO,10-Q,1994-08-12,edgar/data/106170/0000106170-94-000008.txt,0000106170-94-000008
0000106413,WESTINGHOUSE ELECTRIC CORP,10-Q,1994-08-15,edgar/data/106413/0000950152-94-000837.txt,0000950152-94-000837
